YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
-0.01213885500254196	0.1661976506448631	0.024991135440302042	-0.07958379755240325	0.2925099619429666	0.16527784744721907	0.007106812666519201	0.34673891494158887	0.1802955933728654	-0.37926944252311307	0.07891260603379498	0.3248733651179288	-0.056250382146232465	0.31753954539729023	0.023520157216077628	-0.13206318312554388	0.21667234863826815	0.14213364267732836	0.050619944032436116	-0.16726835773137957	0.005806322523749921	0.018104398399787888	0.15309689562208867	0.07346440543164011	9.484297051926768E-4	-0.1122617152593638	-0.11936087871745565	-0.47161888276807246	0.018217863770019157	-0.18570559272788456	0.26091849314955456	-0.5177008955931175	0.14629949582418383	-0.04780561560881968	0.23001640764324055	0.36675629707743	-0.07870251268869788	-0.02339481046918858	-0.17958457293442753	0.09107219082959622	0.19828040152052032	-0.38765235090485156	-0.22089033475056527	0.18835520269429668	-0.37845109511473213	0.23984566774374164	0.2124508688660884	-0.17958272648943355	-0.3546605402116203	-0.04136723854875119
0.19330837288578392	0.20508210998088458	0.030378923791632	-0.4094124429079815	-0.13878434870576314	-0.3629626566807201	0.12150010914752025	0.615661590785039	-0.22833247911007895	-0.14281132264100785	0.27856254084462023	-0.07803394488681305	0.2891648313493476	0.25892302265795925	-0.3966741334990951	-0.12746591644046362	-0.10111046428607325	0.2286513502305735	0.2829543149063273	-0.23915014628584452	0.4448777817563001	-0.18897490445487697	-0.0360326058933563	0.09850236948520477	-0.02408973997618388	-0.18514553345082904	0.010846232974876718	-0.0620482477572725	-0.290728990457639	0.09297929512773787	-0.008138281052815041	0.2569712418638234	-0.27032449572390643	-0.1644512595822587	-0.030025912809289266	0.1782215140493741	0.20067024703126768	-0.37095206329142366	0.24740512500727035	-0.046544253500945	-0.2585037666854706	0.03345682791923242	-0.3123488047145558	0.19779403148840508	-0.06272357170794927	-0.08397178785649027	-0.46169216310466005	-0.35046450097486537	0.020413203618847027	-0.44466088884873
0.06402820913335228	-0.389130916887489	0.11154925779825912	0.0018636248439935787	0.30330747864613467	0.05906034543517831	-0.036387005192868395	0.4022207210506867	-0.26206099540953814	0.3738891342071208	-0.16568470921111525	-0.15608101176351458	-0.029199588517384117	0.3810555326863886	0.23459892434870477	0.10331908184063651	0.005512485069039041	-0.06196305498285097	-0.06535296777615583	-0.417086703539476	0.16157093730678768	0.2552113750691724	-0.547832703741402	-0.2326518815314188	0.20834203763279655	-0.22949833108173792	0.08103031920507257	-0.4591848883575347	0.038591744509824784	0.44249007892443615	0.07333908543995021	-0.023549723706967705	0.44600387982171347	0.2893776371644541	-0.26077741449405134	-0.21632279751826186	-0.05019018926920461	-0.04420434106577284	-0.2253264002975661	-0.14491172964394422	0.3455467528076734	0.17308330584407963	-0.26346899716894345	0.11289170750323171	-0.04548166465037974	-0.08973106774557194	0.06929081329209251	0.20577912429458378	-0.0565358784047839	0.2002383739261956
-0.006182575254791152	0.33767595693319635	0.08035401885416063	0.12944288743816226	0.2202718344621553	0.017781040200202217	-0.0025931014130401225	0.45531143613340563	0.23943556635229418	0.07972413446412732	-0.05579546515510424	0.4235496896721335	0.00941074740611346	0.14232225406498394	-0.19344347111990645	0.0712665988955717	0.6779730049181387	-0.13330028417568585	-0.30545037174002815	-0.1474713988803198	-0.5378234115857612	0.699534350381527	-0.06612568072735513	-0.008282533351187957	0.26136215588034833	0.26380695006384025	-0.07314094222896214	0.6019770230969999	-0.2634953657659618	0.31558376244976155	0.35132451693662137	-0.25407332495714025	-0.0335392571480992	-0.2711651954577712	-0.13414401845811455	0.017692572716216746	-0.06553619065250595	-0.17025695959515086	0.03484582980229204	0.20773367094373488	0.4115336971047761	0.2719578800905552	-0.14277157270710475	-0.3639245740793262	0.09190735732627045	0.1841944207289546	0.26282670591951585	0.38624875702999023	-0.09866873837700736	-0.11580847037522712
-0.25912466189984584	-0.2578135924646939	-0.029177386038211055	-0.37940341049321286	0.12919597151456605	0.30451439754724874	-0.15566091659872722	0.04031237698190705	-0.09317796704257296	-0.24164569995826685	-0.3679866199042209	0.08672955867808681	0.33080835920520396	-0.19770462641771647	-0.0032428255116472536	0.3020258548492608	-0.036709134055894654	0.07778526570854276	0.2736003865635702	0.34564745368770944	-0.1168747225227168	0.37297549223235577	-0.014926551003961315	0.13979769722506927	-0.11980043767569554	0.0758581858516815	0.12588004498435937	0.2540767748291224	-0.03064473633082851	-0.0022884441008037145	0.34416707417009507	0.2043026899585754	-0.17238673297753515	-0.16187358731857002	0.18862677752528909	-0.33990688785983175	-0.21975386831800175	-0.11920396729260462	0.1346441348935991	-0.2529996386496885	-0.07734153835393631	0.14000148218506353	-0.2046708922660778	0.23902158452409084	-0.5580371741654826	-0.16294679147035443	-0.09514678171873464	0.4181806014031316	0.09663575743676413	0.2662132982344636
0.0328746316299545	-0.012283960372053699	0.2949361721350988	-0.3698197164664633	0.014325491411998681	0.49880211396643515	0.028605376176337398	0.0359700103791284	0.019940133359085444	-0.1247169218234387	0.09944457980460716	0.5281176647031293	-0.06214208582362347	0.12108031096704842	0.2033853058390731	0.23585198847931058	0.07498126513113632	0.43045392799032706	-0.17951863400919868	0.20107971559414467	0.22258548372748507	0.25671430432300174	0.3341597671124454	-0.07209013450873354	0.24358724523783035	-0.04641912499624867	-0.021097069039823935	-0.2776246467576743	-6.889615203268578E-4	-0.13205913214610726	0.03974876643083277	-0.04270148895936031	0.09714328134042048	0.18344911489636154	-0.27899138438214455	-0.1609581637837847	0.2088859620966093	0.2985258639449757	-0.07431067775821137	-0.32804954587735186	-0.4483418023194552	-0.03762378903869641	0.2849983280723222	0.19195464440187557	0.13436330981378594	0.40399178866920155	0.4376155633673226	-0.07171264298868985	-0.20625775222296652	-0.2942463953174706
0.5147353303387503	0.0932341440458965	0.7000966154200536	-0.18711374284177779	0.2460138226861714	0.23309146322595536	-0.06463182498227418	-0.051578638090497536	-0.2613594145105169	-0.03246424856274752	0.045886746869316146	0.183221593099798	0.08339326139406399	-0.18367543581009055	0.05837419892722389	-0.015198819381170119	0.4799438743263831	0.099234317897631	-0.11971063984591235	-0.24844853260289712	0.030714301945777414	-0.1809208718917029	0.1731930996147068	-0.4057756250542872	-0.2707591930049176	0.28997837455201525	0.0995045356224105	-0.41518931117580643	-0.27202543925608985	0.267774603049106	0.057705569926451344	-0.1018130097199833	-0.11806405634362867	0.30621986212279995	0.2965703000484296	0.3846253380905884	0.1515013161726618	-0.3141141252359932	-0.12323546747950544	0.20247119830669977	0.26293659119613594	0.09500069437942771	0.21243902927858718	0.38736274510702934	-0.21111533566870178	-0.03685093070101744	-0.12779725271037415	-0.29656591468904675	0.5122615609275366	0.15278724144804537
0.092226234651036	0.03218761313228472	0.05551909188333346	-0.10106018615133436	0.001052818540733833	0.12849669872041894	-0.07000747748148772	0.14308812108095714	0.13479723506866428	0.40485610599352617	0.06546428832064914	0.37168076884099166	0.10258522402943199	0.1508097343296835	0.056461383165499604	0.006491303800244294	-0.04693192013351962	-0.046096005622600834	-0.48462828011010795	-0.22301762777898682	0.264467203142346	0.20104838371511657	-0.12309829701411616	0.6246426977426565	-0.126237689510375	0.20744854886018751	-0.0023339589880231777	0.29525082888375354	0.3457969638581474	0.05160017732595797	-0.5098263930415101	0.3646484476129077	0.42314105010264635	-0.4420612534286565	0.33072293808933795	-0.053042151251638074	0.123236133296472	0.019240755365628012	0.046771128110503844	0.08202770335214518	0.09468060405307994	0.22790853356923366	-0.783438265051361	-0.17884830724499842	-0.08293781003190787	0.10449920236110097	-0.18560042896143306	0.10003046332298314	-0.09063006503487285	0.3410795757506174
0.024579384851610556	0.05534938276698424	0.16004799673176595	0.27348836285995476	-0.10201987731180286	-0.4042850563357454	-0.4181008694914901	-0.3898579253911794	0.26165848777414935	0.23136672807748795	-0.1279914455809326	0.031185894442440052	-0.26097239211042444	-0.17961055770073006	0.08321373021483852	-0.35131340357406743	0.23813415649671413	-0.18738514203239515	-0.01723674469400488	0.43838637093117805	-0.08183601777772982	0.016075320417851112	-0.3115781464398117	0.04237242421867571	-0.13570597392349112	-0.2720031589407312	0.12077470074342674	-0.0015547798594015357	0.2062904287135788	-0.6081068200082846	0.2085044651022779	-0.05613470182255993	0.05168969729436805	-0.23046316531058877	-0.23753032105823454	0.21454028166032266	0.13280642125643388	-0.2146581690599655	0.011140875335481215	-0.12138326094577366	-0.16618398329136105	0.31243824351525934	0.024793955820644486	-0.21329250172898684	-0.4388897519199565	-0.19579889018780575	0.08466915701009416	-0.19133245230930696	-0.0853154675670943	-0.181823580362905
0.4085655006508954	0.41308043050387944	-0.35587134586998714	0.0027104534045934775	-0.08581716492265794	0.15895964986290265	0.102542935170651	0.10174888157331662	-0.04940763733792477	-0.015913186300926755	0.014163719494813468	0.008360397088460897	-0.16685372276466448	0.04855264465962842	0.13075079116438276	-0.13665449478967495	-0.24783083562375094	-0.20300797370770152	-0.5566415934447888	-0.08715810541652917	0.20441076374611158	0.11137244894724807	0.21461465090397636	-0.34808073110385856	-0.13201590242710282	-0.21432795372659236	0.20847057552140089	-0.21679188100179478	0.11965436790866137	-0.19572843265323556	0.23227169031783923	-0.027679392734563584	0.11695366937891108	0.012203560836268296	0.03768422008398192	-0.11624560322353332	0.5583513499436855	-0.14339370109220706	0.05717573004480771	0.27293436782419245	0.061417643121793236	0.2045137715053414	0.12572171126108134	0.05620564252489954	0.10192295808474518	-0.2567036889782277	0.27582505845388267	0.05525808424413187	0.44699003983975677	0.07660406058127538
